"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"19691231_190357",1,"1F1",-0.021672,-1.134115,-0.042773,-0.516776,-0.042773,-0.516776,1.134322,-91.094738,0.518544,1.100311,0.603503,0.718228,"0-180","1.2deg/s","1","other",1.2,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"2F1",-0.042773,-0.516776,-0.021672,-1.134115,0.264664,1.273458,0.518544,-94.731511,1.217496,0.711992,0.772274,0.265312,"0-180","1.2deg/s","1","other",2.4,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"3F1",0.264664,1.273458,-0.042773,-0.516776,-0.203016,0.172452,1.30067,78.259279,0.392459,0.434054,0.040606,1.110128,"0-180","1.2deg/s","1","other",3.6,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"4F1",-0.203016,0.172452,0.264664,1.273458,-0.1053,0.35829,0.266374,139.653823,0.837056,0.384209,0.790778,0.221479,"0-180","1.2deg/s","1","other",4.8,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"5F1",-0.1053,0.35829,-0.203016,0.172452,0.021435,-0.03647,0.373443,106.377804,0.154338,0.22024,0.282647,0.629821,"0-180","1.2deg/s","1","other",6,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"6F1",0.021435,-0.03647,-0.1053,0.35829,0.098066,-0.103022,0.042303,-59.555738,0.257839,0.153384,0.962821,0.06868,"0-180","1.2deg/s","1","other",7.2,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"7F1",0.098066,-0.103022,0.021435,-0.03647,-0.006447,0.212418,0.142234,-46.411776,0.127409,0.130348,0.56979,0.359586,"0-180","1.2deg/s","1","other",8.4,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"8F1",-0.006447,0.212418,0.098066,-0.103022,0.025463,-0.02638,0.212516,91.738351,0.089449,0.152199,0.410413,0.64648,"0-180","1.2deg/s","1","other",9.6,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"9F1",0.025463,-0.02638,-0.006447,0.212418,-0.04521,0.061173,0.036664,-46.013521,0.144291,0.101472,0.937204,0.108711,"0-180","1.2deg/s","1","other",10.8,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"1F2",0.102438,0.058037,-0.035091,-0.011425,-0.031359,0.006102,0.117736,29.534282,0.034426,0.057337,0.172203,1.064209,"0-180","1.2deg/s","1","other",36,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"1F1+1F2",-0.031359,0.006102,0.102438,0.058037,0.022121,-0.028885,0.031947,168.989152,0.077059,0.052022,0.831026,0.211169,"0-180","1.2deg/s","1","other",37.2,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"1F1-1F2",-0.035091,-0.011425,-0.010776,-0.036301,0.102438,0.058037,0.036904,-161.965362,0.077802,0.042917,0.699997,0.22895,"0-180","1.2deg/s","1","other",34.8,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"1F1",-0.415688,-2.606386,-0.281789,-1.68173,-0.281789,-1.68173,2.639327,-99.061681,1.705175,2.003495,0.449265,0.895137,"0-180","1.2deg/s","2","other",1.2,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"2F1",-0.281789,-1.68173,-0.415688,-2.606386,0.090339,0.936663,1.705175,-99.512061,1.790168,1.174079,0.384061,0.557148,"0-180","1.2deg/s","2","other",2.4,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"3F1",0.090339,0.936663,-0.281789,-1.68173,-0.597919,0.147639,0.941009,84.490984,1.160526,0.775676,0.503334,0.458431,"0-180","1.2deg/s","2","other",3.6,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"4F1",-0.597919,0.147639,0.090339,0.936663,-0.078418,0.013544,0.615877,166.129854,0.510294,0.518051,0.516343,0.365049,"0-180","1.2deg/s","2","other",4.8,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"5F1",-0.078418,0.013544,-0.597919,0.147639,-0.01024,-0.337018,0.079579,170.201143,0.476525,0.406107,0.98102,0.078784,"0-180","1.2deg/s","2","other",6,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"6F1",-0.01024,-0.337018,-0.078418,0.013544,0.275611,0.0169,0.337173,-91.740277,0.177854,0.31859,0.588117,0.392688,"0-180","1.2deg/s","2","other",7.2,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"7F1",0.275611,0.0169,-0.01024,-0.337018,-0.140167,0.03254,0.276128,3.508847,0.240534,0.204901,0.434145,0.343099,"0-180","1.2deg/s","2","other",8.4,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"8F1",-0.140167,0.03254,0.275611,0.0169,0.315543,-0.032023,0.143894,166.930094,0.296646,0.304196,0.895256,0.234294,"0-180","1.2deg/s","2","other",9.6,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"9F1",0.315543,-0.032023,-0.140167,0.03254,0.032743,-0.043689,0.317164,-5.794808,0.099245,0.23031,0.419675,0.582696,"0-180","1.2deg/s","2","other",10.8,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"1F2",0.312587,-0.035954,0.073405,-0.090738,-0.063269,0.089467,0.314648,-6.561331,0.113144,0.180458,0.265206,1.166767,"0-180","1.2deg/s","2","other",36,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"1F1+1F2",-0.063269,0.089467,0.312587,-0.035954,0.172136,-0.168745,0.109577,125.266922,0.27785,0.106916,0.606886,0.270757,"0-180","1.2deg/s","2","other",37.2,"mofo-child-tuning","Seisler","m",22424
"19691231_190357",1,"1F1-1F2",0.073405,-0.090738,0.055417,-0.196409,0.312587,-0.035954,0.116711,-51.027943,0.259363,0.149033,0.742594,0.277866,"0-180","1.2deg/s","2","other",34.8,"mofo-child-tuning","Seisler","m",22424
