"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"20140321_124458",1,"1F1",-0.639425,1.030581,1.138706,-0.05611,1.138706,-0.05611,1.212833,121.817581,1.140088,1.443107,0.716143,0.74751,"0-180","1.2deg/s","1","other",1.2,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"2F1",1.138706,-0.05611,-0.639425,1.030581,0.295625,0.045419,1.140088,-2.820985,0.755963,0.326233,0.035753,0.620654,"0-180","1.2deg/s","1","other",2.4,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"3F1",0.295625,0.045419,1.138706,-0.05611,-0.588881,0.199899,0.299094,8.734374,0.880986,0.555806,0.868138,0.229953,"0-180","1.2deg/s","1","other",3.6,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"4F1",-0.588881,0.199899,0.295625,0.045419,-0.640027,0.410596,0.621884,161.249896,0.529752,0.238048,0.1024,0.546907,"0-180","1.2deg/s","1","other",4.8,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"5F1",-0.640027,0.410596,-0.588881,0.199899,-0.162242,-0.248746,0.76041,147.318615,0.459432,0.413638,0.261765,0.956755,"0-180","1.2deg/s","1","other",6,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"6F1",-0.162242,-0.248746,-0.640027,0.410596,-0.09397,0.180004,0.29698,-123.113943,0.481733,0.206766,0.412066,0.399584,"0-180","1.2deg/s","1","other",7.2,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"7F1",-0.09397,0.180004,-0.162242,-0.248746,0.198012,-0.123738,0.203057,117.566533,0.265238,0.427145,0.895012,0.39382,"0-180","1.2deg/s","1","other",8.4,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"8F1",0.198012,-0.123738,-0.09397,0.180004,-0.115162,0.10343,0.233495,-32.001457,0.178924,0.157143,0.390635,0.574565,"0-180","1.2deg/s","1","other",9.6,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"9F1",-0.115162,0.10343,0.198012,-0.123738,-0.055243,0.1953,0.154791,138.072063,0.218229,0.111382,0.432926,0.396901,"0-180","1.2deg/s","1","other",10.8,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"1F2",0.019248,0.058932,0.033606,-0.039688,-0.042256,0.076149,0.061996,71.912656,0.069546,0.038233,0.33614,0.484014,"0-180","1.2deg/s","1","other",36,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"1F1+1F2",-0.042256,0.076149,0.019248,0.058932,0.020892,-0.000473,0.087087,119.02669,0.041446,0.045758,0.242455,0.971399,"0-180","1.2deg/s","1","other",37.2,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"1F1-1F2",0.033606,-0.039688,0.062697,0.124705,0.019248,0.058932,0.052005,-49.74389,0.100788,0.048313,0.588784,0.346128,"0-180","1.2deg/s","1","other",34.8,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"1F1",-1.078729,-0.399402,1.517122,0.471851,1.517122,0.471851,1.150295,-159.682801,1.588806,1.471776,0.747622,0.622138,"0-180","1.2deg/s","2","other",1.2,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"2F1",1.517122,0.471851,-1.078729,-0.399402,0.37782,-0.016804,1.588806,17.276606,0.764244,0.427489,0.027771,0.785494,"0-180","1.2deg/s","2","other",2.4,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"3F1",0.37782,-0.016804,1.517122,0.471851,-0.279722,0.261573,0.378193,-2.546568,0.985887,0.626658,0.837949,0.262419,"0-180","1.2deg/s","2","other",3.6,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"4F1",-0.279722,0.261573,0.37782,-0.016804,-0.781545,0.32085,0.382969,136.920321,0.611517,0.275306,0.432317,0.383738,"0-180","1.2deg/s","2","other",4.8,"mofo-child-tuning","Seisler","m",1576
"20140321_124458",1,"5F1",-0.781545,0.32085,-0.279722,0.261573,0.061524,-0.113481,0.844841,157.68021,0.256028,0.443909,0.242461,1.050117,"0-180","1.2deg/s","2","other",6,"mofo-child-tuning","Seisler","m",1576
