"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"20150521_110020",1,"1F1-1F2",0.252644,-0.198045,0.062939,0.212036,-0.064471,-0.060554,0.321016,-38.092556,0.154815,0.094354,0.027895,1.225706,"0-180","1.2deg/s","2","other",34.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1",1.565072,0.714309,0.470359,-1.17173,0.470359,-1.17173,1.720374,24.532255,1.262612,1.050534,0.314618,0.778837,"0-180","1.2deg/s","3","other",1.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"2F1",0.470359,-1.17173,1.565072,0.714309,0.19552,0.69308,1.262612,-68.128341,1.220253,0.791088,0.330967,0.474599,"0-180","1.2deg/s","3","other",2.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"3F1",0.19552,0.69308,0.470359,-1.17173,0.841868,-0.057324,0.720131,74.246069,1.053215,0.605042,0.520932,0.426567,"0-180","1.2deg/s","3","other",3.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"4F1",0.841868,-0.057324,0.19552,0.69308,-0.417631,-0.517454,0.843817,-3.895335,0.692546,0.286459,0.052953,0.584826,"0-180","1.2deg/s","3","other",4.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"5F1",-0.417631,-0.517454,0.841868,-0.057324,-0.261868,-0.356105,0.664962,-128.906549,0.64292,0.518787,0.473725,0.689185,"0-180","1.2deg/s","3","other",6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"6F1",-0.261868,-0.356105,-0.417631,-0.517454,0.054015,-0.331137,0.442024,-126.329535,0.500238,0.324011,0.433169,0.445471,"0-180","1.2deg/s","3","other",7.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"7F1",0.054015,-0.331137,-0.261868,-0.356105,-0.450207,-0.10335,0.335514,-80.735441,0.451971,0.374245,0.681858,0.424869,"0-180","1.2deg/s","3","other",8.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"8F1",-0.450207,-0.10335,0.054015,-0.331137,0.140661,-0.211695,0.461917,-167.071153,0.29484,0.311503,0.378572,0.585477,"0-180","1.2deg/s","3","other",9.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"9F1",0.140661,-0.211695,-0.450207,-0.10335,0.136222,-0.087157,0.254166,-56.398006,0.311818,0.360758,0.786008,0.451493,"0-180","1.2deg/s","3","other",10.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F2",-0.113936,-0.062152,0.286291,-0.014416,0.13174,-0.218646,0.129786,-151.387584,0.270961,0.126293,0.608974,0.347327,"0-180","1.2deg/s","3","other",36,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1+1F2",0.13174,-0.218646,-0.113936,-0.062152,0.097578,-0.139001,0.255267,-58.929833,0.149808,0.1204,0.168037,0.745609,"0-180","1.2deg/s","3","other",37.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1-1F2",0.286291,-0.014416,0.176179,0.149492,-0.113936,-0.062152,0.286654,-2.882718,0.180421,0.131811,0.155996,0.851463,"0-180","1.2deg/s","3","other",34.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1",1.394402,1.227694,0.590257,-1.697403,0.590257,-1.697403,1.857846,41.362145,1.797103,0.908777,0.186152,0.752335,"0-180","1.2deg/s","4","other",1.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"2F1",0.590257,-1.697403,1.394402,1.227694,0.265945,0.571134,1.797103,-70.825337,1.243931,0.903958,0.200703,0.762089,"0-180","1.2deg/s","4","other",2.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"3F1",0.265945,0.571134,0.590257,-1.697403,1.140669,-0.113544,0.630017,65.031232,1.471705,0.538749,0.531941,0.322688,"0-180","1.2deg/s","4","other",3.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"4F1",1.140669,-0.113544,0.265945,0.571134,-0.214739,-0.427408,1.146306,-5.684608,0.554169,0.384633,0.050428,0.790407,"0-180","1.2deg/s","4","other",4.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"5F1",-0.214739,-0.427408,1.140669,-0.113544,-0.216027,0.015434,0.478321,-116.675959,0.681442,0.612173,0.745152,0.44887,"0-180","1.2deg/s","4","other",6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"6F1",-0.216027,0.015434,-0.214739,-0.427408,0.286898,-0.454339,0.216577,175.913489,0.507831,0.365205,0.841906,0.194912,"0-180","1.2deg/s","4","other",7.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"7F1",0.286898,-0.454339,-0.216027,0.015434,-0.563192,-0.049986,0.53734,-57.729157,0.390992,0.428531,0.48786,0.748667,"0-180","1.2deg/s","4","other",8.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"8F1",-0.563192,-0.049986,0.286898,-0.454339,0.066544,-0.117378,0.565406,-174.928032,0.336134,0.297841,0.225927,0.69463,"0-180","1.2deg/s","4","other",9.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"9F1",0.066544,-0.117378,-0.563192,-0.049986,-0.038108,0.076222,0.134928,-60.450195,0.325312,0.304667,0.907661,0.252944,"0-180","1.2deg/s","4","other",10.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F2",-0.007713,-0.063814,-0.024073,0.010519,0.019635,-0.041123,0.064278,-96.891995,0.035921,0.064769,0.628505,0.59896,"0-180","1.2deg/s","4","other",36,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1+1F2",0.019635,-0.041123,-0.007713,-0.063814,-0.056264,-0.090067,0.045571,-64.476641,0.085238,0.049331,0.666695,0.300959,"0-180","1.2deg/s","4","other",37.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1-1F2",-0.024073,0.010519,0.020497,-0.061255,-0.007713,-0.063814,0.026271,156.396602,0.064436,0.047871,0.862588,0.188926,"0-180","1.2deg/s","4","other",34.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1",1.008949,1.230486,0.256178,-1.771747,0.256178,-1.771747,1.591249,50.649625,1.790172,0.872904,0.249172,0.639376,"0-180","1.2deg/s","5","other",1.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"2F1",0.256178,-1.771747,1.008949,1.230486,0.384892,0.506837,1.790172,-81.772577,1.113833,0.856876,0.175237,0.854912,"0-180","1.2deg/s","5","other",2.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"3F1",0.384892,0.506837,0.256178,-1.771747,1.399899,-0.057674,0.636417,52.786961,1.59563,0.554363,0.543351,0.304561,"0-180","1.2deg/s","5","other",3.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"4F1",1.399899,-0.057674,0.384892,0.506837,0.177591,-0.365835,1.401087,-2.359159,0.521539,0.409512,0.027164,0.936015,"0-180","1.2deg/s","5","other",4.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"5F1",0.177591,-0.365835,1.399899,-0.057674,-0.064676,0.12657,0.406662,-64.106137,0.771612,0.618368,0.810098,0.354855,"0-180","1.2deg/s","5","other",6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"6F1",-0.064676,0.12657,0.177591,-0.365835,0.172149,-0.53153,0.142137,117.066529,0.482687,0.333009,0.913869,0.119238,"0-180","1.2deg/s","5","other",7.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"7F1",0.172149,-0.53153,-0.064676,0.12657,-0.535795,-0.000812,0.558712,-72.054141,0.338966,0.474427,0.527564,0.841665,"0-180","1.2deg/s","5","other",8.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"8F1",-0.535795,-0.000812,0.172149,-0.53153,0.095012,-0.165879,0.535796,-179.913171,0.374937,0.268748,0.199203,0.697942,"0-180","1.2deg/s","5","other",9.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"9F1",0.095012,-0.165879,-0.535795,-0.000812,-0.13468,0.097046,0.191162,-60.196784,0.350899,0.192299,0.627576,0.350155,"0-180","1.2deg/s","5","other",10.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F2",-0.007029,-0.019759,-0.01518,0.021476,-0.012654,-0.012631,0.020972,-109.580976,0.022089,0.04651,0.904482,0.316327,"0-180","1.2deg/s","5","other",36,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1+1F2",-0.012654,-0.012631,-0.007029,-0.019759,-0.016716,-0.046942,0.01788,-135.051602,0.035401,0.017253,0.604186,0.244536,"0-180","1.2deg/s","5","other",37.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1-1F2",-0.01518,0.021476,-0.062221,-0.076593,-0.007029,-0.019759,0.026299,125.253645,0.059827,0.047776,0.861823,0.288982,"0-180","1.2deg/s","5","other",34.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1",0.826462,0.778302,0.130287,-1.758744,0.130287,-1.758744,1.135251,43.281053,1.763564,0.918067,0.496767,0.445565,"0-180","1.2deg/s","6","other",1.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"2F1",0.130287,-1.758744,0.826462,0.778302,0.473233,0.468403,1.763564,-85.763279,0.900548,0.774612,0.135598,0.849682,"0-180","1.2deg/s","6","other",2.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"3F1",0.473233,0.468403,0.130287,-1.758744,1.449867,-0.115039,0.665846,44.706121,1.608993,0.567604,0.529989,0.295645,"0-180","1.2deg/s","6","other",3.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"4F1",1.449867,-0.115039,0.473233,0.468403,0.241679,-0.381149,1.454423,-4.536616,0.558579,0.4401,0.031955,0.888903,"0-180","1.2deg/s","6","other",4.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"5F1",0.241679,-0.381149,1.449867,-0.115039,-0.027161,0.074655,0.451313,-57.621958,0.766933,0.61468,0.770397,0.352178,"0-180","1.2deg/s","6","other",6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"6F1",-0.027161,0.074655,0.241679,-0.381149,0.032226,-0.500193,0.079442,109.992455,0.476272,0.359964,0.976013,0.061892,"0-180","1.2deg/s","6","other",7.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"7F1",0.032226,-0.500193,-0.027161,0.074655,-0.530921,-0.001303,0.50123,-86.313735,0.305182,0.523344,0.647786,0.7428,"0-180","1.2deg/s","6","other",8.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"8F1",-0.530921,-0.001303,0.032226,-0.500193,0.08057,-0.208015,0.530923,-179.859406,0.362152,0.25676,0.180375,0.685204,"0-180","1.2deg/s","6","other",9.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"9F1",0.08057,-0.208015,-0.530921,-0.001303,-0.175625,-0.000588,0.223073,-68.827311,0.353274,0.173108,0.47027,0.388592,"0-180","1.2deg/s","6","other",10.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F2",-0.015583,-0.017067,-0.013735,0.015959,-0.003397,-0.024068,0.023111,-132.397233,0.022681,0.03876,0.840361,0.343854,"0-180","1.2deg/s","6","other",36,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1+1F2",-0.003397,-0.024068,-0.015583,-0.017067,-0.00383,-0.046605,0.024307,-98.034575,0.034936,0.017973,0.438846,0.3792,"0-180","1.2deg/s","6","other",37.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1-1F2",-0.013735,0.015959,-0.064518,-0.081192,-0.015583,-0.017067,0.021056,130.715734,0.063408,0.056699,0.933918,0.232263,"0-180","1.2deg/s","6","other",34.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1",-0.426556,0.970996,-0.046421,-1.034462,-0.046421,-1.034462,1.060558,113.715775,1.035503,1.136694,0.661549,0.476166,"0-180","1.2deg/s","7","other",1.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"2F1",-0.046421,-1.034462,-0.426556,0.970996,0.49103,0.703588,1.035503,-92.569395,0.959274,0.750545,0.425802,0.498946,"0-180","1.2deg/s","7","other",2.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"3F1",0.49103,0.703588,-0.046421,-1.034462,1.420215,-0.285034,0.857989,55.089043,1.242019,0.589471,0.390738,0.378594,"0-180","1.2deg/s","7","other",3.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"4F1",1.420215,-0.285034,0.49103,0.703588,0.338511,-0.454892,1.448535,-11.34838,0.712506,0.621727,0.125975,0.900204,"0-180","1.2deg/s","7","other",4.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"5F1",0.338511,-0.454892,1.420215,-0.285034,0.023002,0.174838,0.567024,-53.344978,0.81244,0.51582,0.569674,0.361272,"0-180","1.2deg/s","7","other",6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"6F1",0.023002,0.174838,0.338511,-0.454892,-0.18926,-0.569838,0.176345,82.505103,0.583734,0.475229,0.934016,0.12762,"0-180","1.2deg/s","7","other",7.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"7F1",-0.18926,-0.569838,0.023002,0.174838,-0.59404,0.09034,0.600445,-108.372868,0.388608,0.574319,0.599131,0.7178,"0-180","1.2deg/s","7","other",8.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"8F1",-0.59404,0.09034,-0.18926,-0.569838,-0.006292,-0.138363,0.600871,171.352844,0.369476,0.258159,0.126384,0.685029,"0-180","1.2deg/s","7","other",9.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"9F1",-0.006292,-0.138363,-0.59404,0.09034,-0.239275,-0.031251,0.138506,-92.603885,0.421089,0.178573,0.748245,0.223518,"0-180","1.2deg/s","7","other",10.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F2",-0.035248,-0.000107,0.006813,0.003747,0.004811,-0.015953,0.035248,-179.826612,0.012219,0.032745,0.582117,0.589812,"0-180","1.2deg/s","7","other",36,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1+1F2",0.004811,-0.015953,-0.035248,-0.000107,0.020179,-0.027773,0.016662,-73.21838,0.034789,0.021263,0.743922,0.256393,"0-180","1.2deg/s","7","other",37.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1-1F2",0.006813,0.003747,-0.073906,-0.06548,-0.035248,-0.000107,0.007775,28.810946,0.066994,0.053412,0.989475,0.079001,"0-180","1.2deg/s","7","other",34.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1",1.54625,0.396666,0.634969,-0.843723,0.634969,-0.843723,1.596319,14.388052,1.055961,0.836253,0.222828,0.84729,"0-180","1.2deg/s","8","other",1.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"2F1",0.634969,-0.843723,1.54625,0.396666,0.137765,0.462801,1.055961,-53.035604,1.039594,0.5773,0.247188,0.437,"0-180","1.2deg/s","8","other",2.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"3F1",0.137765,0.462801,0.634969,-0.843723,0.41832,0.071146,0.48287,73.422995,0.740144,0.406857,0.522716,0.344477,"0-180","1.2deg/s","8","other",3.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"4F1",0.41832,0.071146,0.137765,0.462801,-0.370668,-0.362829,0.424327,9.652309,0.50078,0.249763,0.291632,0.35581,"0-180","1.2deg/s","8","other",4.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"5F1",-0.370668,-0.362829,0.41832,0.071146,-0.316258,-0.393361,0.51869,-135.612263,0.464529,0.328266,0.337403,0.614673,"0-180","1.2deg/s","8","other",6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"6F1",-0.316258,-0.393361,-0.370668,-0.362829,-0.040796,-0.243381,0.50473,-128.798881,0.382733,0.240919,0.173859,0.680263,"0-180","1.2deg/s","8","other",7.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"7F1",-0.040796,-0.243381,-0.316258,-0.393361,-0.272714,-0.279465,0.246776,-99.515665,0.447604,0.284687,0.698312,0.336027,"0-180","1.2deg/s","8","other",8.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"8F1",-0.272714,-0.279465,-0.040796,-0.243381,0.148998,-0.084889,0.390478,-134.299514,0.20913,0.208128,0.232575,0.660496,"0-180","1.2deg/s","8","other",9.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"9F1",0.148998,-0.084889,-0.272714,-0.279465,0.086297,-0.176349,0.171484,-29.671581,0.293405,0.281767,0.834403,0.348723,"0-180","1.2deg/s","8","other",10.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F2",-0.06348,-0.012197,0.112704,-0.036741,0.049773,-0.040525,0.064641,-169.123727,0.091363,0.058905,0.570705,0.416657,"0-180","1.2deg/s","8","other",36,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1+1F2",0.049773,-0.040525,-0.06348,-0.012197,0.03573,-0.06391,0.064185,-39.152351,0.06893,0.067094,0.648401,0.407017,"0-180","1.2deg/s","8","other",37.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1-1F2",0.112704,-0.036741,-0.039011,0.114834,-0.06348,-0.012197,0.118542,-18.055724,0.09296,0.062402,0.225545,0.644469,"0-180","1.2deg/s","8","other",34.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1",0.609394,-0.620278,0.499292,-0.968276,0.499292,-0.968276,0.869544,-45.507137,1.089427,0.824258,0.593927,0.398929,"0-180","1.2deg/s","9","other",1.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"2F1",0.499292,-0.968276,0.609394,-0.620278,0.317528,0.457361,1.089427,-62.722096,0.713161,0.838776,0.465169,0.373575,"0-180","1.2deg/s","9","other",2.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"3F1",0.317528,0.457361,0.499292,-0.968276,0.475115,-0.15896,0.556779,55.229234,0.795214,0.435601,0.475529,0.346019,"0-180","1.2deg/s","9","other",3.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"4F1",0.475115,-0.15896,0.317528,0.457361,-0.378474,-0.371522,0.501002,-18.498718,0.543564,0.299689,0.301659,0.386382,"0-180","1.2deg/s","9","other",4.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"5F1",-0.378474,-0.371522,0.475115,-0.15896,-0.239375,-0.515113,0.53035,-135.531125,0.534509,0.373092,0.406232,0.553936,"0-180","1.2deg/s","9","other",6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"6F1",-0.239375,-0.515113,-0.378474,-0.371522,-0.063916,-0.3616,0.568016,-114.924453,0.448778,0.198968,0.060212,0.642372,"0-180","1.2deg/s","9","other",7.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"7F1",-0.063916,-0.3616,-0.239375,-0.515113,-0.180632,-0.311492,0.367206,-100.023991,0.464046,0.345377,0.589387,0.471115,"0-180","1.2deg/s","9","other",8.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"8F1",-0.180632,-0.311492,-0.063916,-0.3616,0.219313,-0.039535,0.360076,-120.109194,0.295027,0.25838,0.419225,0.463496,"0-180","1.2deg/s","9","other",9.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"9F1",0.219313,-0.039535,-0.180632,-0.311492,0.026197,-0.367773,0.222848,-10.218806,0.36439,0.27307,0.72625,0.371399,"0-180","1.2deg/s","9","other",10.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F2",-0.030461,0.08363,-0.026995,0.058089,0.145804,0.054083,0.089005,110.013665,0.109783,0.081174,0.571192,0.205942,"0-180","1.2deg/s","9","other",36,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1+1F2",0.145804,0.054083,-0.030461,0.08363,0.132868,0.073148,0.155511,20.351209,0.120339,0.160931,0.643013,0.424771,"0-180","1.2deg/s","9","other",37.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1-1F2",-0.026995,0.058089,-0.333608,0.14535,-0.030461,0.08363,0.064055,114.925683,0.226451,0.15772,0.921611,0.133106,"0-180","1.2deg/s","9","other",34.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"1F1",1.054891,1.392666,0.82953,-1.106567,0.82953,-1.106567,1.747088,52.857477,1.382971,0.788176,0.147298,0.787938,"0-180","1.2deg/s","10","other",1.2,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"2F1",0.82953,-1.106567,1.054891,1.392666,0.272156,0.475797,1.382971,-53.143194,1.147611,0.785539,0.269865,0.600473,"0-180","1.2deg/s","10","other",2.4,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"3F1",0.272156,0.475797,0.82953,-1.106567,0.959116,-0.032144,0.548135,60.230412,1.171313,0.414274,0.453133,0.300958,"0-180","1.2deg/s","10","other",3.6,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"4F1",0.959116,-0.032144,0.272156,0.475797,-0.255636,-0.33279,0.959655,-1.919479,0.483888,0.290211,0.031867,0.711494,"0-180","1.2deg/s","10","other",4.8,"mofo-child-tuning","Seisler","m",1974
"20150521_110020",1,"5F1",-0.255636,-0.33279,0.959116,-0.032144,-0.244458,-0.164657,0.419642,-127.530035,0.627197,0.469976,0.683862,0.396615,"0-180","1.2deg/s","10","other",6,"mofo-child-tuning","Seisler","m",1974
