"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"20150810_100800",1,"1F1",-0.357699,2.687698,-1.308048,-0.46938,-1.308048,-0.46938,2.711396,97.580813,1.389715,1.973691,0.428607,1.066361,"0-180","1.2deg/s","1","other",1.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"2F1",-1.308048,-0.46938,-0.357699,2.687698,-1.110871,0.069088,1.389715,-160.259963,1.912207,0.634706,0.15287,0.448263,"0-180","1.2deg/s","1","other",2.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"3F1",-1.110871,0.069088,-1.308048,-0.46938,0.03733,-0.192687,1.113017,176.441199,0.792992,0.869984,0.47494,0.562042,"0-180","1.2deg/s","1","other",3.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"4F1",0.03733,-0.192687,-1.110871,0.069088,-0.451559,-0.12517,0.19627,-79.035772,0.790802,0.580343,0.944799,0.122523,"0-180","1.2deg/s","1","other",4.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"5F1",-0.451559,-0.12517,0.03733,-0.192687,0.138105,-1.25047,0.468586,-164.506939,0.727172,0.66583,0.786409,0.270651,"0-180","1.2deg/s","1","other",6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"6F1",0.138105,-1.25047,-0.451559,-0.12517,-0.072839,0.427211,1.258073,-83.697657,0.450981,0.410941,0.044969,1.030003,"0-180","1.2deg/s","1","other",7.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"7F1",-0.072839,0.427211,0.138105,-1.25047,0.485625,-0.223555,0.433376,99.675812,0.896342,0.443346,0.636789,0.314033,"0-180","1.2deg/s","1","other",8.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"8F1",0.485625,-0.223555,-0.072839,0.427211,-0.252707,-0.31654,0.534611,-24.718762,0.419209,0.220649,0.110662,0.570051,"0-180","1.2deg/s","1","other",9.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"9F1",-0.252707,-0.31654,0.485625,-0.223555,-0.056486,0.034357,0.405042,-128.601783,0.300363,0.24951,0.320161,0.607137,"0-180","1.2deg/s","1","other",10.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F2",-0.078765,0.023818,-0.125228,-0.083621,0.078093,-0.087685,0.082287,163.175164,0.134,0.084783,0.640657,0.345333,"0-180","1.2deg/s","1","other",36,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1+1F2",0.078093,-0.087685,-0.078765,0.023818,-0.004104,-0.002414,0.117419,-48.311524,0.043524,0.070171,0.301061,0.635021,"0-180","1.2deg/s","1","other",37.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1-1F2",-0.125228,-0.083621,-0.175547,-0.096445,-0.078765,0.023818,0.15058,-146.266955,0.141292,0.122703,0.501612,0.692733,"0-180","1.2deg/s","1","other",34.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1",-0.243267,3.369211,-1.471754,-0.169958,-1.471754,-0.169958,3.377981,94.129756,1.481535,2.295709,0.383628,1.325123,"0-180","1.2deg/s","2","other",1.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"2F1",-1.471754,-0.169958,-0.243267,3.369211,-1.345366,0.203656,1.481535,-173.412685,2.369337,0.562063,0.082043,0.416396,"0-180","1.2deg/s","2","other",2.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"3F1",-1.345366,0.203656,-1.471754,-0.169958,-0.254016,-0.159329,1.360693,171.392163,0.890692,0.982329,0.423196,0.701852,"0-180","1.2deg/s","2","other",3.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"4F1",-0.254016,-0.159329,-1.345366,0.203656,-0.635099,0.17794,0.29985,-147.902323,1.010124,0.616335,0.889918,0.160103,"0-180","1.2deg/s","2","other",4.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"5F1",-0.635099,0.17794,-0.254016,-0.159329,0.163713,-1.45363,0.659555,164.34836,0.881335,0.814808,0.729871,0.378759,"0-180","1.2deg/s","2","other",6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"6F1",0.163713,-1.45363,-0.635099,0.17794,-0.048365,0.263276,1.46282,-83.574237,0.463618,0.527154,0.067411,1.047848,"0-180","1.2deg/s","2","other",7.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"7F1",-0.048365,0.263276,0.163713,-1.45363,0.401756,-0.198217,0.267681,100.409444,0.955407,0.435392,0.831384,0.186054,"0-180","1.2deg/s","2","other",8.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"8F1",0.401756,-0.198217,-0.048365,0.263276,-0.329325,-0.3697,0.447993,-26.260604,0.381395,0.24769,0.253781,0.433539,"0-180","1.2deg/s","2","other",9.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"9F1",-0.329325,-0.3697,0.401756,-0.198217,-0.064268,0.068921,0.49511,-131.69432,0.271114,0.288961,0.286392,0.731535,"0-180","1.2deg/s","2","other",10.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F2",-0.105268,0.048259,-0.095312,-0.087968,0.058257,-0.117977,0.115802,155.371394,0.13064,0.080376,0.397415,0.457144,"0-180","1.2deg/s","2","other",36,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1+1F2",0.058257,-0.117977,-0.105268,0.048259,0.048089,-0.015128,0.131577,-63.719802,0.083107,0.077322,0.290631,0.639605,"0-180","1.2deg/s","2","other",37.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1-1F2",-0.095312,-0.087968,-0.149489,-0.137311,-0.105268,0.048259,0.129702,-137.294629,0.159391,0.122058,0.5897,0.540582,"0-180","1.2deg/s","2","other",34.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1",-1.847916,2.66275,-2.060308,-0.647127,-2.060308,-0.647127,3.241147,124.760172,2.159547,2.241518,0.395055,0.900711,"0-180","1.2deg/s","3","other",1.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"2F1",-2.060308,-0.647127,-1.847916,2.66275,-1.796933,-0.159994,2.159547,-162.562903,2.522594,0.695311,0.042241,0.487423,"0-180","1.2deg/s","3","other",2.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"3F1",-1.796933,-0.159994,-2.060308,-0.647127,-1.080774,-0.469395,1.804041,-174.911964,1.668926,1.256104,0.399482,0.659353,"0-180","1.2deg/s","3","other",3.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"4F1",-1.080774,-0.469395,-1.796933,-0.159994,-1.04726,0.211772,1.178305,-156.524024,1.436249,0.465387,0.094984,0.448167,"0-180","1.2deg/s","3","other",4.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"5F1",-1.04726,0.211772,-1.080774,-0.469395,0.678592,-1.561902,1.068457,168.568074,1.440625,1.004297,0.589012,0.49088,"0-180","1.2deg/s","3","other",6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"6F1",0.678592,-1.561902,-1.04726,0.211772,-0.214082,0.469089,1.702946,-66.516726,0.792044,0.83148,0.185217,0.900055,"0-180","1.2deg/s","3","other",7.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"7F1",-0.214082,0.469089,0.678592,-1.561902,0.448624,-0.418306,0.515631,114.530965,1.158166,0.529978,0.639336,0.303898,"0-180","1.2deg/s","3","other",8.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"8F1",0.448624,-0.418306,-0.214082,0.469089,-0.408213,-0.522776,0.613387,-42.99711,0.589452,0.222583,0.069263,0.444002,"0-180","1.2deg/s","3","other",9.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"9F1",-0.408213,-0.522776,0.448624,-0.418306,-0.051691,0.069315,0.663274,-127.984714,0.349927,0.386927,0.286105,0.796194,"0-180","1.2deg/s","3","other",10.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F2",-0.140853,0.067299,-0.176966,-0.088009,0.051115,-0.134162,0.156105,154.461662,0.170606,0.087796,0.263921,0.434854,"0-180","1.2deg/s","3","other",36,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1+1F2",0.051115,-0.134162,-0.140853,0.067299,0.07524,-0.023644,0.143569,-69.143404,0.117486,0.108948,0.455765,0.563429,"0-180","1.2deg/s","3","other",37.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1-1F2",-0.176966,-0.088009,-0.132196,-0.184064,-0.140853,0.067299,0.197642,-153.557904,0.191361,0.182428,0.578325,0.645652,"0-180","1.2deg/s","3","other",34.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1",0.156318,3.470442,-1.420373,0.245504,-1.420373,0.245504,3.47396,87.42098,1.441434,2.405235,0.395792,1.228652,"0-180","1.2deg/s","4","other",1.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"2F1",-1.420373,0.245504,0.156318,3.470442,-1.643704,0.240734,1.441434,170.193617,2.5676,0.745304,0.215587,0.360314,"0-180","1.2deg/s","4","other",2.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"3F1",-1.643704,0.240734,-1.420373,0.245504,-0.592315,-0.212748,1.66124,171.667794,1.035399,1.008619,0.310996,0.770011,"0-180","1.2deg/s","4","other",3.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"4F1",-0.592315,-0.212748,-1.643704,0.240734,-0.807468,0.568668,0.629364,-160.242684,1.324428,0.668659,0.656978,0.286852,"0-180","1.2deg/s","4","other",4.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"5F1",-0.807468,0.568668,-0.592315,-0.212748,0.285786,-1.715833,0.987617,144.844436,1.184417,0.988654,0.624877,0.527392,"0-180","1.2deg/s","4","other",6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"6F1",0.285786,-1.715833,-0.807468,0.568668,0.042191,0.085221,1.73947,-80.543719,0.541355,0.614005,0.062098,1.032969,"0-180","1.2deg/s","4","other",7.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"7F1",0.042191,0.085221,0.285786,-1.715833,0.292291,0.082139,0.095093,63.661081,1.021542,0.441871,0.977174,0.060621,"0-180","1.2deg/s","4","other",8.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"8F1",0.292291,0.082139,0.042191,0.085221,-0.380699,-0.531089,0.303613,15.696257,0.374268,0.356139,0.706227,0.254255,"0-180","1.2deg/s","4","other",9.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"9F1",-0.380699,-0.531089,0.292291,0.082139,-0.082038,0.057548,0.653442,-125.633995,0.201912,0.309028,0.169331,0.922217,"0-180","1.2deg/s","4","other",10.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F2",-0.075731,0.068192,-0.15702,-0.142361,0.06753,-0.180663,0.101909,137.99865,0.20241,0.134349,0.757437,0.261925,"0-180","1.2deg/s","4","other",36,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1+1F2",0.06753,-0.180663,-0.075731,0.068192,0.003215,-0.063136,0.192871,-69.504769,0.082563,0.12797,0.367977,0.757116,"0-180","1.2deg/s","4","other",37.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1-1F2",-0.15702,-0.142361,-0.165425,-0.130784,-0.075731,0.068192,0.211948,-137.803237,0.156394,0.171395,0.496749,0.699917,"0-180","1.2deg/s","4","other",34.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1",-0.450886,2.742136,-0.499116,0.143794,-0.499116,0.143794,2.778958,99.337512,0.519417,2.552368,0.575389,1.050207,"0-180","1.2deg/s","5","other",1.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"2F1",-0.499116,0.143794,-0.450886,2.742136,-2.039989,0.627564,0.519417,163.928456,2.456647,1.447209,0.938104,0.121154,"0-180","1.2deg/s","5","other",2.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"3F1",-2.039989,0.627564,-0.499116,0.143794,-1.205992,-0.659769,2.134337,162.900465,0.947042,0.83391,0.091375,0.916678,"0-180","1.2deg/s","5","other",3.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"4F1",-1.205992,-0.659769,-2.039989,0.627564,-1.13221,0.890675,1.374668,-151.318011,1.787446,0.77458,0.265042,0.513958,"0-180","1.2deg/s","5","other",4.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"5F1",-1.13221,0.890675,-1.205992,-0.659769,0.728731,-1.555967,1.440556,141.80896,1.546415,1.037029,0.421332,0.673351,"0-180","1.2deg/s","5","other",6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"6F1",0.728731,-1.555967,-1.13221,0.890675,0.312431,0.07685,1.718162,-64.904137,0.88115,0.668368,0.089939,0.901056,"0-180","1.2deg/s","5","other",7.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"7F1",0.312431,0.07685,0.728731,-1.555967,0.578638,0.310579,0.321744,13.818881,1.187441,0.435659,0.768117,0.177892,"0-180","1.2deg/s","5","other",8.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"8F1",0.578638,0.310579,0.312431,0.07685,-0.491042,-0.275618,0.656721,28.224312,0.442425,0.534927,0.501359,0.586332,"0-180","1.2deg/s","5","other",9.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"9F1",-0.491042,-0.275618,0.578638,0.310579,0.235374,0.151558,0.563106,-150.694846,0.468334,0.233114,0.1118,0.601747,"0-180","1.2deg/s","5","other",10.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F2",-0.054093,0.118198,-0.082793,-0.194128,0.00709,-0.15606,0.129988,114.591233,0.183634,0.076693,0.293092,0.482827,"0-180","1.2deg/s","5","other",36,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1+1F2",0.00709,-0.15606,-0.054093,0.118198,0.06308,-0.01471,0.156221,-87.398892,0.09738,0.076074,0.183864,0.743916,"0-180","1.2deg/s","5","other",37.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1-1F2",-0.082793,-0.194128,-0.070728,-0.045922,-0.054093,0.118198,0.211046,-113.097452,0.107158,0.119211,0.266519,0.834153,"0-180","1.2deg/s","5","other",34.8,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"1F1",1.163755,0.205683,-0.052195,-0.025999,-0.052195,-0.025999,1.181791,10.023018,0.058311,1.947918,0.835328,0.401965,"0-180","1.2deg/s","6","other",1.2,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"2F1",-0.052195,-0.025999,1.163755,0.205683,-1.569345,0.998801,0.058311,-153.521669,1.521009,1.737361,0.999437,0.016125,"0-180","1.2deg/s","6","other",2.4,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"3F1",-1.569345,0.998801,-0.052195,-0.025999,-1.185986,-0.691945,1.860228,147.525495,0.715696,0.999427,0.237111,0.764029,"0-180","1.2deg/s","6","other",3.6,"mofo-child-tuning","Seisler","m",1992
"20150810_100800",1,"4F1",-1.185986,-0.691945,-1.569345,0.998801,-0.938974,0.434143,1.373081,-149.739254,1.447355,0.841492,0.316899,0.6021,"0-180","1.2deg/s","6","other",4.8,"mofo-child-tuning","Seisler","m",1992
