"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"20151104_181207",1,"1F1",1.587164,0.03518,0.236101,-0.50352,0.236101,-0.50352,1.587554,1.269768,0.556126,0.917536,0.262803,1.158631,"0-180","1.2deg/s","1","other",1.2,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"2F1",0.236101,-0.50352,1.587164,0.03518,0.070718,-0.200196,0.556126,-64.878018,0.899937,0.726094,0.750986,0.235738,"0-180","1.2deg/s","1","other",2.4,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"3F1",0.070718,-0.200196,0.236101,-0.50352,-0.833721,-0.365039,0.212319,-70.544577,0.73313,0.335995,0.821679,0.164255,"0-180","1.2deg/s","1","other",3.6,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"4F1",-0.833721,-0.365039,0.070718,-0.200196,-0.419528,-0.147306,0.910134,-156.354116,0.328478,0.273831,0.019925,1.047142,"0-180","1.2deg/s","1","other",4.8,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"5F1",-0.419528,-0.147306,-0.833721,-0.365039,0.13193,0.049965,0.444638,-160.652588,0.525604,0.223235,0.180182,0.503109,"0-180","1.2deg/s","1","other",6,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"6F1",0.13193,0.049965,-0.419528,-0.147306,-0.090939,0.193468,0.141075,20.743066,0.329207,0.251702,0.856373,0.248839,"0-180","1.2deg/s","1","other",7.2,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"7F1",-0.090939,0.193468,0.13193,0.049965,0.139494,0.176383,0.213775,115.175769,0.182976,0.227121,0.652218,0.418521,"0-180","1.2deg/s","1","other",8.4,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"8F1",0.139494,0.176383,-0.090939,0.193468,0.06476,-0.024239,0.224877,51.661089,0.141462,0.199313,0.546108,0.65294,"0-180","1.2deg/s","1","other",9.6,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"9F1",0.06476,-0.024239,0.139494,0.176383,-0.012036,0.160266,0.069148,-20.520299,0.192797,0.14032,0.886736,0.176989,"0-180","1.2deg/s","1","other",10.8,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"1F2",0.052086,0.052584,-0.026422,-0.020417,-0.064145,0.016698,0.074014,45.272736,0.049837,0.041897,0.249823,0.661486,"0-180","1.2deg/s","1","other",36,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"1F1+1F2",-0.064145,0.016698,0.052086,0.052584,0.010207,-0.067172,0.066282,165.408904,0.070979,0.037795,0.254353,0.488618,"0-180","1.2deg/s","1","other",37.2,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"1F1-1F2",-0.026422,-0.020417,-0.065877,-0.047322,0.052086,0.052584,0.033391,-142.306177,0.077563,0.052308,0.818432,0.2671,"0-180","1.2deg/s","1","other",34.8,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"1F1",1.756448,1.461351,-0.261758,-0.658116,-0.261758,-0.658116,2.284876,39.760198,0.708261,0.747915,0.031679,1.404007,"0-180","1.2deg/s","2","other",1.2,"mofo-child-tuning","Seisler","f",2014
"20151104_181207",1,"2F1",-0.261758,-0.658116,1.756448,1.461351,-0.08718,-0.004592,0.708261,-111.689641,1.186088,0.567213,0.480494,0.315115,"0-180","1.2deg/s","2","other",2.4,"mofo-child-tuning","Seisler","f",2014
