"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"20141117_150800",1,"1F1",-0.680147,0.427228,0.859182,-0.115635,0.859182,-0.115635,0.803196,147.865372,0.866928,0.536189,0.36341,0.714354,"0-180","1.2deg/s","1","other",1.2,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"2F1",0.859182,-0.115635,-0.680147,0.427228,-0.002241,0.153643,0.866928,-7.66526,0.478428,0.445111,0.200282,0.715222,"0-180","1.2deg/s","1","other",2.4,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"3F1",-0.002241,0.153643,0.859182,-0.115635,-0.541028,-0.071837,0.153659,90.835548,0.706352,0.622063,0.970042,0.152728,"0-180","1.2deg/s","1","other",3.6,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"4F1",-0.541028,-0.071837,-0.002241,0.153643,0.227691,0.008139,0.545776,-172.436606,0.190748,0.393976,0.415709,0.857644,"0-180","1.2deg/s","1","other",4.8,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"5F1",0.227691,0.008139,-0.541028,-0.071837,0.175618,-0.395026,0.227836,2.047089,0.48904,0.195657,0.529513,0.297764,"0-180","1.2deg/s","1","other",6,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"6F1",0.175618,-0.395026,0.227691,0.008139,-0.23063,0.198746,0.432304,-66.031368,0.266144,0.234796,0.232326,0.690377,"0-180","1.2deg/s","1","other",7.2,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"7F1",-0.23063,0.198746,0.175618,-0.395026,0.160349,0.120305,0.304451,139.24679,0.316383,0.196731,0.341811,0.502568,"0-180","1.2deg/s","1","other",8.4,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"8F1",0.160349,0.120305,-0.23063,0.198746,0.007814,-0.071895,0.200462,36.879808,0.188385,0.220025,0.671184,0.35426,"0-180","1.2deg/s","1","other",9.6,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"9F1",0.007814,-0.071895,0.160349,0.120305,0.149412,-0.144714,0.072319,-83.797429,0.204234,0.184274,0.926425,0.155556,"0-180","1.2deg/s","1","other",10.8,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"1F2",0.069533,-0.023944,0.04633,0.039671,0.009785,0.029727,0.07354,-19.001062,0.046145,0.064215,0.540004,0.656859,"0-180","1.2deg/s","1","other",36,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"1F1+1F2",0.009785,0.029727,0.069533,-0.023944,-0.012972,-0.005113,0.031296,71.781143,0.043742,0.046404,0.80059,0.323453,"0-180","1.2deg/s","1","other",37.2,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"1F1-1F2",0.04633,0.039671,-0.004907,-0.000288,0.069533,-0.023944,0.060994,40.572426,0.039228,0.047086,0.460433,0.56311,"0-180","1.2deg/s","1","other",34.8,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"1F1",-0.169231,0.173176,1.189305,0.231511,1.189305,0.231511,0.242135,134.339913,1.211629,0.656874,0.934745,0.159212,"0-180","1.2deg/s","2","other",1.2,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"2F1",1.189305,0.231511,-0.169231,0.173176,-0.01585,0.389303,1.211629,11.015483,0.31588,0.662225,0.236043,0.653077,"0-180","1.2deg/s","2","other",2.4,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"3F1",-0.01585,0.389303,1.189305,0.231511,-0.613205,-0.059045,0.389625,92.331458,0.913835,0.651319,0.838786,0.296485,"0-180","1.2deg/s","2","other",3.6,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"4F1",-0.613205,-0.059045,-0.01585,0.389303,0.317089,0.017093,0.616041,-174.500001,0.353587,0.452461,0.427283,0.721298,"0-180","1.2deg/s","2","other",4.8,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"5F1",0.317089,0.017093,-0.613205,-0.059045,0.151304,-0.41254,0.317549,3.085581,0.527726,0.246153,0.463148,0.341555,"0-180","1.2deg/s","2","other",6,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"6F1",0.151304,-0.41254,0.317089,0.017093,-0.108464,0.28943,0.439411,-69.858878,0.313317,0.241974,0.240506,0.612262,"0-180","1.2deg/s","2","other",7.2,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"7F1",-0.108464,0.28943,0.151304,-0.41254,0.138047,0.1333,0.309086,110.543582,0.315656,0.235757,0.452462,0.4479,"0-180","1.2deg/s","2","other",8.4,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"8F1",0.138047,0.1333,-0.108464,0.28943,0.132168,-0.054124,0.1919,43.997887,0.225953,0.22482,0.703537,0.290377,"0-180","1.2deg/s","2","other",9.6,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"9F1",0.132168,-0.054124,0.138047,0.1333,0.195908,-0.032487,0.142821,-22.26953,0.195242,0.255577,0.857487,0.282989,"0-180","1.2deg/s","2","other",10.8,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"1F2",0.118243,0.024008,0.015814,0.009958,0.047144,0.066304,0.120656,11.477452,0.050022,0.081541,0.371599,0.795485,"0-180","1.2deg/s","2","other",36,"mofo-child-tuning","Seisler","m",2156
"20141117_150800",1,"1F1+1F2",0.047144,0.066304,0.118243,0.024008,-0.005371,-0.029938,0.081356,54.586244,0.075536,0.050124,0.310614,0.519333,"0-180","1.2deg/s","2","other",37.2,"mofo-child-tuning","Seisler","m",2156
