"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"20131218_165023",1,"1F1",1.85063,-1.459725,-1.182418,-1.542093,-1.182418,-1.542093,2.357039,-38.265387,1.943235,0.862301,0.071485,1.103833,"0-180","1.2deg/s","1","other",1.2,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"2F1",-1.182418,-1.542093,1.85063,-1.459725,0.873818,0.234621,1.943235,-127.479618,1.630903,0.629959,0.043519,0.958208,"0-180","1.2deg/s","1","other",2.4,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"3F1",0.873818,0.234621,-1.182418,-1.542093,-0.02283,0.051111,0.904768,15.029524,0.999607,0.349195,0.087401,0.627016,"0-180","1.2deg/s","1","other",3.6,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"4F1",-0.02283,0.051111,0.873818,0.234621,0.486617,-0.698513,0.055979,114.069395,0.878035,0.391499,0.989843,0.052491,"0-180","1.2deg/s","1","other",4.8,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"5F1",0.486617,-0.698513,-0.02283,0.051111,0.205389,-0.113262,0.851303,-55.137123,0.145263,0.237393,0.021634,0.933348,"0-180","1.2deg/s","1","other",6,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"6F1",0.205389,-0.113262,0.486617,-0.698513,-0.145945,0.351377,0.234548,-28.874657,0.615892,0.247819,0.654074,0.271939,"0-180","1.2deg/s","1","other",7.2,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"7F1",-0.145945,0.351377,0.205389,-0.113262,-0.001046,-0.118178,0.380481,112.555573,0.176365,0.416639,0.67257,0.470515,"0-180","1.2deg/s","1","other",8.4,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"8F1",-0.001046,-0.118178,-0.145945,0.351377,-0.012535,0.182975,0.118182,-90.506918,0.281942,0.357404,0.947147,0.193205,"0-180","1.2deg/s","1","other",9.6,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"9F1",-0.012535,0.182975,-0.001046,-0.118178,-0.285942,-0.096359,0.183403,93.918879,0.209962,0.143137,0.47395,0.345026,"0-180","1.2deg/s","1","other",10.8,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"1F2",-0.05762,-0.042294,-0.053382,-0.058277,-0.138189,-0.007924,0.071477,-143.720721,0.108723,0.045581,0.342288,0.375007,"0-180","1.2deg/s","1","other",36,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"1F1+1F2",-0.138189,-0.007924,-0.05762,-0.042294,-0.037946,-0.148228,0.138416,-176.717974,0.112242,0.070312,0.205952,0.670241,"0-180","1.2deg/s","1","other",37.2,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"1F1-1F2",-0.053382,-0.058277,-0.069909,-0.084647,-0.05762,-0.042294,0.079031,-132.489637,0.09063,0.045767,0.281618,0.432931,"0-180","1.2deg/s","1","other",34.8,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"1F1",1.350095,-1.230181,-0.456986,-1.556937,-0.456986,-1.556937,1.826499,-42.339198,1.622618,0.999242,0.247588,0.984379,"0-180","1.2deg/s","2","other",1.2,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"2F1",-0.456986,-1.556937,1.350095,-1.230181,0.379207,0.789271,1.622618,-106.357813,1.35107,0.365287,0.006926,0.938928,"0-180","1.2deg/s","2","other",2.4,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"3F1",0.379207,0.789271,-0.456986,-1.556937,0.111693,-0.423966,0.875641,64.337948,1.030525,0.459191,0.223406,0.632585,"0-180","1.2deg/s","2","other",3.6,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"4F1",0.111693,-0.423966,0.379207,0.789271,0.507823,-0.257861,0.438432,-75.240874,0.722591,0.164432,0.078591,0.407305,"0-180","1.2deg/s","2","other",4.8,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"5F1",0.507823,-0.257861,0.111693,-0.423966,0.022577,-0.393642,0.56954,-26.92039,0.41636,0.358461,0.33386,0.739597,"0-180","1.2deg/s","2","other",6,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"6F1",0.022577,-0.393642,0.507823,-0.257861,0.082556,0.338942,0.394289,-86.717507,0.459196,0.118657,0.031155,0.503675,"0-180","1.2deg/s","2","other",7.2,"mofo-child-tuning","Seisler","f",2729
"20131218_165023",1,"7F1",0.082556,0.338942,0.022577,-0.393642,-0.192007,-0.505201,0.348851,76.311122,0.467373,0.283002,0.498773,0.52214,"0-180","1.2deg/s","2","other",8.4,"mofo-child-tuning","Seisler","f",2729
