"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"20151118_185620",1,"1F1",0.735985,1.205318,0.709085,-1.487871,0.709085,-1.487871,1.412255,58.591161,1.6482,1.100748,0.462424,0.76316,"0-180","1.2deg/s","1","other",1.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"2F1",0.709085,-1.487871,0.735985,1.205318,-0.204119,0.66968,1.6482,-64.518627,1.056176,0.53144,0.02925,0.851109,"0-180","1.2deg/s","1","other",2.4,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"3F1",-0.204119,0.66968,0.709085,-1.487871,-0.927857,0.150471,0.700097,106.951243,1.294089,0.445777,0.325766,0.460727,"0-180","1.2deg/s","1","other",3.6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"4F1",-0.927857,0.150471,-0.204119,0.66968,-0.134399,-0.012911,0.939979,170.788513,0.417558,0.358273,0.065856,0.895122,"0-180","1.2deg/s","1","other",4.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"5F1",-0.134399,-0.012911,-0.927857,0.150471,-0.459159,-0.006778,0.135018,-174.512808,0.699594,0.273829,0.886613,0.13554,"0-180","1.2deg/s","1","other",6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"6F1",-0.459159,-0.006778,-0.134399,-0.012911,0.003545,0.224851,0.459209,-179.154321,0.179948,0.269985,0.273654,0.811131,"0-180","1.2deg/s","1","other",7.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"7F1",0.003545,0.224851,-0.459159,-0.006778,-0.156705,-0.003735,0.224879,89.096644,0.307979,0.284234,0.737058,0.375544,"0-180","1.2deg/s","1","other",8.4,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"8F1",-0.156705,-0.003735,0.003545,0.224851,-0.190845,-0.186476,0.156749,-178.634527,0.245852,0.178706,0.688767,0.382183,"0-180","1.2deg/s","1","other",9.6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"9F1",-0.190845,-0.186476,-0.156705,-0.003735,-0.034811,0.174299,0.266825,-135.663401,0.167245,0.149456,0.243331,0.716124,"0-180","1.2deg/s","1","other",10.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F2",-0.083634,-0.014861,0.009648,0.045454,0.058711,0.008676,0.084944,-169.923946,0.052908,0.029682,0.044081,0.997045,"0-180","1.2deg/s","1","other",36,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1+1F2",0.058711,0.008676,-0.083634,-0.014861,0.021734,0.022779,0.059349,8.406025,0.058214,0.025407,0.105516,0.69195,"0-180","1.2deg/s","1","other",37.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1-1F2",0.009648,0.045454,0.011181,-0.046722,-0.083634,-0.014861,0.046467,78.01662,0.066492,0.024829,0.215133,0.499534,"0-180","1.2deg/s","1","other",34.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1",0.087655,0.568545,0.575879,-2.288319,0.575879,-2.288319,0.575263,81.235499,2.35967,1.419432,0.92167,0.227206,"0-180","1.2deg/s","2","other",1.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"2F1",0.575879,-2.288319,0.087655,0.568545,0.053696,0.320907,2.35967,-75.87427,0.450316,0.482933,0.001401,1.308794,"0-180","1.2deg/s","2","other",2.4,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"3F1",0.053696,0.320907,0.575879,-2.288319,-0.625452,-0.054862,0.325369,80.50088,1.493762,0.494314,0.80831,0.190196,"0-180","1.2deg/s","2","other",3.6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"4F1",-0.625452,-0.054862,0.053696,0.320907,-0.384126,-0.078623,0.627854,-174.987098,0.358729,0.398602,0.323806,0.957251,"0-180","1.2deg/s","2","other",4.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"5F1",-0.384126,-0.078623,-0.625452,-0.054862,-0.249085,-0.107142,0.392089,-168.432494,0.449502,0.219862,0.244009,0.480171,"0-180","1.2deg/s","2","other",6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"6F1",-0.249085,-0.107142,-0.384126,-0.078623,-0.197777,0.218969,0.271151,-156.725478,0.343577,0.223681,0.500016,0.422627,"0-180","1.2deg/s","2","other",7.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"7F1",-0.197777,0.218969,-0.249085,-0.107142,-0.195661,-0.098102,0.295065,132.089052,0.245014,0.265628,0.555849,0.506393,"0-180","1.2deg/s","2","other",8.4,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"8F1",-0.195661,-0.098102,-0.197777,0.218969,-0.394079,-0.241787,0.218877,-153.371485,0.378703,0.239623,0.668105,0.347606,"0-180","1.2deg/s","2","other",9.6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"9F1",-0.394079,-0.241787,-0.195661,-0.098102,-0.012112,-0.017793,0.462341,-148.468797,0.120201,0.189916,0.089972,1.223698,"0-180","1.2deg/s","2","other",10.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F2",-0.113551,-0.042162,0.019822,0.004083,0.062294,-0.020257,0.121126,-159.629743,0.042872,0.026409,0.002297,1.211331,"0-180","1.2deg/s","2","other",36,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1+1F2",0.062294,-0.020257,-0.113551,-0.042162,0.041206,0.04103,0.065505,-18.013663,0.089638,0.038489,0.273258,0.528498,"0-180","1.2deg/s","2","other",37.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1-1F2",0.019822,0.004083,-0.08953,-0.02635,-0.113551,-0.042162,0.020238,11.638104,0.107227,0.022803,0.682855,0.131584,"0-180","1.2deg/s","2","other",34.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1",0.752994,1.703877,0.57138,-1.096624,0.57138,-1.096624,1.862846,66.157937,1.236551,0.683921,0.055684,1.101172,"0-180","1.2deg/s","3","other",1.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"2F1",0.57138,-1.096624,0.752994,1.703877,0.075636,0.204425,1.236551,-62.478901,1.040407,0.50573,0.088426,0.885891,"0-180","1.2deg/s","3","other",2.4,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"3F1",0.075636,0.204425,0.57138,-1.096624,-0.081588,0.110888,0.217968,69.695884,0.68711,0.386028,0.854422,0.20614,"0-180","1.2deg/s","3","other",3.6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"4F1",-0.081588,0.110888,0.075636,0.204425,-0.311439,0.311132,0.137669,126.344482,0.329096,0.359648,0.929769,0.210398,"0-180","1.2deg/s","3","other",4.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"5F1",-0.311439,0.311132,-0.081588,0.110888,-0.106705,-0.019087,0.440224,135.02833,0.123033,0.266524,0.292544,0.876253,"0-180","1.2deg/s","3","other",6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"6F1",-0.106705,-0.019087,-0.311439,0.311132,-0.018599,0.193443,0.108398,-169.858523,0.31728,0.176243,0.830088,0.164956,"0-180","1.2deg/s","3","other",7.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"7F1",-0.018599,0.193443,-0.106705,-0.019087,0.024309,-0.007673,0.194335,95.491836,0.066945,0.218389,0.681534,0.386582,"0-180","1.2deg/s","3","other",8.4,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"8F1",0.024309,-0.007673,-0.018599,0.193443,-0.19808,-0.122921,0.025491,-17.518969,0.213728,0.138911,0.983327,0.046802,"0-180","1.2deg/s","3","other",9.6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"9F1",-0.19808,-0.122921,0.024309,-0.007673,-0.02842,0.068345,0.233121,-148.177754,0.049755,0.198556,0.520773,0.650313,"0-180","1.2deg/s","3","other",10.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F2",-0.105318,-0.044722,0.022213,-0.049974,0.01377,0.019127,0.11442,-156.991994,0.039128,0.035394,0.02332,1.723347,"0-180","1.2deg/s","3","other",36,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1+1F2",0.01377,0.019127,-0.105318,-0.044722,0.03367,0.013052,0.023568,54.249583,0.075266,0.042594,0.859712,0.255393,"0-180","1.2deg/s","3","other",37.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1-1F2",0.022213,-0.049974,-0.02331,-0.012384,-0.105318,-0.044722,0.054688,-66.035307,0.070408,0.030859,0.24786,0.511586,"0-180","1.2deg/s","3","other",34.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"1F1",0.582856,1.630135,0.236113,-1.492165,0.236113,-1.492165,1.731202,70.325436,1.51073,0.679556,0.074725,0.942413,"0-180","1.2deg/s","4","other",1.2,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"2F1",0.236113,-1.492165,0.582856,1.630135,0.012447,0.1234,1.51073,-81.008357,0.927614,0.566103,0.061084,1.234138,"0-180","1.2deg/s","4","other",2.4,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"3F1",0.012447,0.1234,0.236113,-1.492165,0.061417,-0.032475,0.124026,84.240403,0.790102,0.449567,0.962776,0.110183,"0-180","1.2deg/s","4","other",3.6,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"4F1",0.061417,-0.032475,0.012447,0.1234,-0.26803,0.266994,0.069474,-27.86809,0.251173,0.362597,0.981839,0.119805,"0-180","1.2deg/s","4","other",4.8,"mofo-child-tuning","Seisler","m",2860
"20151118_185620",1,"5F1",-0.26803,0.266994,0.061417,-0.032475,-0.073036,-0.020375,0.37832,135.110963,0.072649,0.251237,0.353995,0.861686,"0-180","1.2deg/s","4","other",6,"mofo-child-tuning","Seisler","m",2860
