"iSess","iCond","Harm","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","Direction","Speed","Channel","ChanGroup","Hz","Study","Operator","Sex","AgeDays"
"20151202_175913",1,"1F1",3.275302,-0.032579,0.48907,-1.240506,0.48907,-1.240506,3.275464,-0.569886,1.333433,1.700105,0.198481,1.453281,"0-180","1.2deg/s","1","other",1.2,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"2F1",0.48907,-1.240506,3.275302,-0.032579,-0.408126,0.524546,1.333433,-68.483148,1.970041,0.658525,0.17144,0.478172,"0-180","1.2deg/s","1","other",2.4,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"3F1",-0.408126,0.524546,0.48907,-1.240506,-0.619013,-0.633373,0.664617,127.884908,1.109531,0.486326,0.419833,0.394309,"0-180","1.2deg/s","1","other",3.6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"4F1",-0.619013,-0.633373,-0.408126,0.524546,0.422738,0.201032,0.885629,-134.343089,0.566361,0.483988,0.228408,0.686175,"0-180","1.2deg/s","1","other",4.8,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"5F1",0.422738,0.201032,-0.619013,-0.633373,0.189963,0.709724,0.468104,25.433271,0.810168,0.404428,0.529925,0.467606,"0-180","1.2deg/s","1","other",6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"6F1",0.189963,0.709724,0.422738,0.201032,-0.024034,-0.082581,0.734707,75.015621,0.277056,0.470501,0.329587,0.902819,"0-180","1.2deg/s","1","other",7.2,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"7F1",-0.024034,-0.082581,0.189963,0.709724,0.042008,0.002237,0.086007,-106.227175,0.388387,0.348518,0.970084,0.117109,"0-180","1.2deg/s","1","other",8.4,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"8F1",0.042008,0.002237,-0.024034,-0.082581,-0.063919,0.107278,0.042067,3.048726,0.105442,0.205229,0.979247,0.070183,"0-180","1.2deg/s","1","other",9.6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"9F1",-0.063919,0.107278,0.042008,0.002237,0.108929,-0.005646,0.124877,120.787679,0.075571,0.158307,0.738359,0.269679,"0-180","1.2deg/s","1","other",10.8,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"1F2",0.019016,0.02766,-0.008155,0.039805,0.016616,-0.024224,0.033566,55.491609,0.035003,0.024467,0.417222,0.366905,"0-180","1.2deg/s","1","other",36,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"1F1+1F2",0.016616,-0.024224,0.019016,0.02766,-0.020909,0.00691,0.029375,-55.552005,0.027794,0.044098,0.804241,0.488154,"0-180","1.2deg/s","1","other",37.2,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"1F1-1F2",-0.008155,0.039805,-0.015122,-0.073213,0.019016,0.02766,0.040632,101.577729,0.054162,0.039367,0.600307,0.418548,"0-180","1.2deg/s","1","other",34.8,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"1F1",1.965275,0.971432,0.651021,-1.961451,0.651021,-1.961451,2.192255,26.3031,2.066668,0.897471,0.088769,0.886346,"0-180","1.2deg/s","2","other",1.2,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"2F1",0.651021,-1.961451,1.965275,0.971432,-0.004316,0.514128,2.066668,-71.638596,1.353201,0.565885,0.011284,1.07292,"0-180","1.2deg/s","2","other",2.4,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"3F1",-0.004316,0.514128,0.651021,-1.961451,-0.471924,-0.231336,0.514147,90.481019,1.296121,0.38361,0.433013,0.302758,"0-180","1.2deg/s","2","other",3.6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"4F1",-0.471924,-0.231336,-0.004316,0.514128,0.114543,-0.163469,0.525575,-153.886059,0.356876,0.528339,0.621613,0.595305,"0-180","1.2deg/s","2","other",4.8,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"5F1",0.114543,-0.163469,-0.471924,-0.231336,0.245302,0.659648,0.199605,-54.980932,0.614678,0.437928,0.90214,0.213675,"0-180","1.2deg/s","2","other",6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"6F1",0.245302,0.659648,0.114543,-0.163469,-0.022992,-0.286387,0.703782,69.601413,0.243457,0.34727,0.170991,1.066254,"0-180","1.2deg/s","2","other",7.2,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"7F1",-0.022992,-0.286387,0.245302,0.659648,-0.259403,-0.049165,0.287308,-94.589987,0.483901,0.424366,0.798583,0.352375,"0-180","1.2deg/s","2","other",8.4,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"8F1",-0.259403,-0.049165,-0.022992,-0.286387,-0.140998,0.098295,0.264021,-169.267943,0.229594,0.375241,0.784617,0.496065,"0-180","1.2deg/s","2","other",9.6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"9F1",-0.140998,0.098295,-0.259403,-0.049165,-0.05408,0.082736,0.171879,145.118278,0.181432,0.123654,0.408311,0.342051,"0-180","1.2deg/s","2","other",10.8,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"1F2",0.031045,-0.022544,0.053812,-0.031428,0.01676,-0.015977,0.038367,-35.985556,0.042736,0.034661,0.558039,0.482475,"0-180","1.2deg/s","2","other",36,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"1F1+1F2",0.01676,-0.015977,0.031045,-0.022544,0.013395,-0.011086,0.023155,-43.630143,0.027877,0.037071,0.825333,0.284103,"0-180","1.2deg/s","2","other",37.2,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"1F1-1F2",0.053812,-0.031428,0.011908,0.011724,0.031045,-0.022544,0.062317,-30.286392,0.027539,0.051826,0.505306,0.734912,"0-180","1.2deg/s","2","other",34.8,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"1F1",2.417352,0.757604,0.815733,-1.400978,0.815733,-1.400978,2.533289,17.401109,1.621161,0.924281,0.054108,1.314979,"0-180","1.2deg/s","3","other",1.2,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"2F1",0.815733,-1.400978,2.417352,0.757604,0.246097,0.574311,1.621161,-59.789476,1.579053,0.562252,0.042498,0.721862,"0-180","1.2deg/s","3","other",2.4,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"3F1",0.246097,0.574311,0.815733,-1.400978,-0.272456,0.255295,0.624817,66.80448,0.997267,0.280562,0.125485,0.460292,"0-180","1.2deg/s","3","other",3.6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"4F1",-0.272456,0.255295,0.246097,0.574311,0.002512,0.064271,0.373374,136.862446,0.344569,0.553205,0.799677,0.36869,"0-180","1.2deg/s","3","other",4.8,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"5F1",0.002512,0.064271,-0.272456,0.255295,0.463248,0.668317,0.06432,87.761735,0.593272,0.432042,0.988989,0.077831,"0-180","1.2deg/s","3","other",6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"6F1",0.463248,0.668317,0.002512,0.064271,-0.075509,-0.430258,0.81317,55.271998,0.250577,0.394481,0.162215,1.015634,"0-180","1.2deg/s","3","other",7.2,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"7F1",-0.075509,-0.430258,0.463248,0.668317,-0.312202,-0.0387,0.436834,-99.953881,0.563881,0.385459,0.543313,0.522954,"0-180","1.2deg/s","3","other",8.4,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"8F1",-0.312202,-0.0387,-0.075509,-0.430258,0.124553,0.045126,0.314591,-172.933695,0.284655,0.482408,0.811433,0.619202,"0-180","1.2deg/s","3","other",9.6,"mofo-child-tuning","Seisler","f",2343
"20151202_175913",1,"9F1",0.124553,0.045126,-0.312202,-0.0387,-0.094011,0.034639,0.132476,19.915759,0.20739,0.138163,0.642155,0.242292,"0-180","1.2deg/s","3","other",10.8,"mofo-child-tuning","Seisler","f",2343
